event,theta,theta2
77354,0.0057427061,2.5071036e-05
77354,2.6729809,7.144819
77355,0.009600293,8.4257988e-05
77356,0.0090859778,7.4647354e-05
77357,0.35498874,0.1260091
77358,0.24918335,0.062084433
77359,0.39524149,0.15620793
77359,2.466642,6.0843148
77360,0.36379119,0.13233612
77360,1.3517334,1.8271752
77361,0.1602822,0.025682475
77362,0.13427828,0.018022748
77363,0.16891383,0.028523974
77364,0.085722075,0.0073403665
77365,0.47293754,0.22366201
77366,0.0048823489,1.5929693e-05
77367,0.47201057,0.22278607
77368,0.0064899788,3.4212188e-05
77369,0.0045741489,1.3015201e-05
77370,0.42983667,0.18475166
77371,0.54786007,0.30014275
77372,0.05367677,0.002873288
77373,0.026058899,0.00067115859
77374,0.048832386,0.0023766942
77375,0.05371176,0.0028770455
77376,0.0012208087,0
77377,0.50049645,0.25048879
77378,0.85251787,0.72677881
77378,2.9277859,8.5719221
77379,0.0062279658,3.0879921e-05
77380,0.0066770352,3.6675162e-05
77381,0.0048835995,1.5941906e-05
77382,0.002181256,0
77383,0.0075462822,4.9038737e-05
77383,2.8508084,8.1271005
77383,2.8054105,7.8703203
77384,0.0049452581,1.654794e-05
77385,0.44508222,0.19809028
77386,0.85230196,0.72641072
77387,0.0021961765,0
77387,2.7184098,7.389744
77387,3.0595061,9.0806845
77388,0.0072291586,4.4353096e-05
77389,0.0083456817,6.1742765e-05
77390,0.0042315523,9.9983971e-06
77391,0.0077869253,5.2728568e-05
77392,0.63541184,0.4037403
77393,0.00468972,1.4085836e-05
77394,0.91904249,0.8446312
77395,0.0033828115,3.5357763e-06
77396,0.0026791932,0
77397,0.0030407476,1.3385082e-06
77398,0.0050149377,1.7241963e-05
77399,0.62601944,0.39189243
77399,2.8436138,8.0861318
77400,0.28494105,0.081183496
77401,0.0020230551,0
77402,0.0031282698,1.8784343e-06
77403,0.0077675341,5.2426948e-05
77404,0.0059102246,2.7023118e-05
77405,0.0083215773,6.1341011e-05
77405,2.7050936,7.3175236
77406,0.55081507,0.30338934
77407,0.64828979,0.42027174
77408,0.21519929,0.046302826
77409,0.21219197,0.045017526
77409,0.84372706,0.71186745
77410,0.058367326,0.0033988371
77411,0.17054317,0.029077066
77412,0.14111385,0.019905212
77413,0.27004191,0.072914727
77413,2.8696639,8.2349632
77414,0.048176726,0.0023130893
77415,0.051824013,0.0026778207
77416,0.0069343424,4.0177467e-05
77417,0.0010198311,0
77418,0.0022883441,0
77419,0.0049145903,1.624556e-05
77420,0.0058823366,2.6694247e-05
77421,0.003525211,4.5194752e-06
77422,0.068322952,0.0046601181
77423,0.0052439069,1.9590922e-05
77423,2.9204244,8.5288705
77423,3.050701,9.0806845
77424,0.0048471056,1.5586795e-05
77424,3.011941,9.0717807
77425,0.0017113526,0
77426,0.0035343637,4.5840891e-06
77427,0.0047718737,1.4863141e-05
77428,0.0049883702,1.6976199e-05
77429,0.00047220331,0
77430,0.40955311,0.16772584
77431,0.029357898,0.00085397852
77432,0.0056221584,2.3701027e-05
77433,0.0017836118,0
77434,0.26032441,0.06776089
77435,0.70117259,0.49163509
77435,2.6246514,6.888787
77436,0.70670863,0.49942918
77437,0.31855016,0.1014663
77438,0.0080591937,5.7042965e-05
77439,0.0020743268,0
77440,0.0018458327,0
77441,0.0015766032,0
77442,0.0064153336,3.3248868e-05
77443,0.0021639965,0
77444,0.0022482059,0
77445,0.0041694494,9.4766703e-06
77446,0.0079415864,5.5161157e-05
77447,0.0033275668,3.1650635e-06
77448,0.001994322,0
77449,0.0029959391,1.0680136e-06
77450,0.004084558,8.7759764e-06
77451,0.84038188,0.7062338
77452,0.0018628497,0
77453,0.72870177,0.53099836
77454,0.005731307,2.4940243e-05
77455,0.0045676666,1.2955941e-05
77456,0.0029978862,1.079684e-06
77457,0.0084463283,6.3432824e-05
77458,0.10541299,0.011103991
77459,0.085734935,0.0073425714
77460,0.079111819,0.0062507722
77461,0.061965423,0.0038318061
77462,0.045543827,0.0020663326
77463,0.043157562,0.0018546675
77464,0.51362526,0.263803
77465,0.12001739,0.014396267
77466,0.058257292,0.0033860044
77467,0.064662492,0.0041733302
77468,0.033989906,0.0011474061
77469,0.0030163801,1.1909113e-06
77470,0.0061430953,2.9829982e-05
77471,0.001407416,0
77471,2.91508,8.4976838
77471,2.9682114,8.8102713
77472,0.0046572985,1.3782792e-05
77473,0.38363091,0.14716477
77474,0.0034466994,3.9720994e-06
77475,0.006031862,2.8475721e-05
77476,0.0040350093,8.3736629e-06
77477,0.37460332,0.14031974
77478,0.28747793,0.082635655
77479,0.15473347,0.02393454
77480,0.0063254827,3.2104093e-05
77481,0.0043785114,1.1263725e-05
77482,0.0041983609,9.7185966e-06
77483,0.0033159014,3.0875644e-06
77484,0.0093222139,7.8996034e-05
77485,0.0028263633,8.0691762e-08
77486,0.0034490297,3.9881681e-06
77487,0.0063900858,3.2925559e-05
77488,0.025724048,0.00065381899
77489,0.020195277,0.00039994156
77490,0.067257704,0.004515691
77491,0.060550683,0.0036584776
77492,0.057766331,0.0033290413
77493,0.038229524,0.0014535888
77494,0.0057338508,2.4969407e-05
77495,0.0057123343,2.4723126e-05
77496,0.0023275943,0
77497,0.17685467,0.031269668
77498,0.0045272541,1.2588392e-05
77499,0.0043893463,1.1358723e-05
77499,2.9301731,8.5859063
77500,0.13136132,0.017247888
77501,0.11745589,0.013787979
77502,0.095757022,0.0091614997
77503,0.0043301107,1.0842221e-05
77504,0.0050825525,1.7924703e-05
77505,0.014530312,0.00020322233
77506,0.0016336227,0
77507,0.0020497974,0
77508,0.012052139,0.00013734643
77509,0.0024764151,0
77510,0.0062916693,3.1677466e-05
77511,0.0049294269,1.6391612e-05
77512,0.40402969,0.16323208
77513,0.0028827681,4.0271456e-07
77514,0.0070206993,4.1382581e-05
77515,0.0096690599,8.5583082e-05
77516,0.0042088299,9.8066116e-06
77517,0.0024097889,0
77518,0.0055957017,2.340424e-05
77519,0.49603798,0.24604577
77519,2.9461054,8.6795293
77520,0.0019690615,0
77521,0.010075185,9.3601708e-05
77522,0.0080910666,5.7557721e-05
77523,0.002678206,0
77524,0.0063365049,3.2243657e-05
77525,0.0039250523,7.4983978e-06
77526,0.0071888584,4.3772047e-05
77527,0.20372807,0.041497218
77528,0.035130289,0.0012262296
77529,0.0064175889,3.3277809e-05
77530,0.0037405424,6.08402e-06
77531,0.0037833861,6.4063732e-06
77532,0.002579986,0
77533,0.0012688677,0
77534,0.0063946965,3.2984506e-05
77535,0.0017996399,0
77536,0.064554785,0.0041594126
77537,0.042497849,0.0017981595
77538,0.69538489,0.48355224
77539,0.12624461,0.015929793
77540,0.10747066,0.011542036
77540,2.6823432,7.1949574
77541,0.022728686,0.00050868554
77542,0.002966322,8.9142885e-07
77543,0.070736728,0.004995777
77544,0.12637734,0.015963324
77544,2.9996242,8.9977376
77545,0.19626407,0.038511677
77546,0.0016082659,0
77547,0.0032127071,2.4138491e-06
77548,0.0048295228,1.5416653e-05
77549,0.0033074692,3.0317148e-06
77550,0.0035549664,4.7301484e-06
77551,0.0061907118,3.0417275e-05
77552,0.80456619,0.64731884
77553,0.0074463479,4.754046e-05
77554,0.0096365144,8.4954772e-05
77555,0.010157506,9.5267295e-05
77556,0.0048308296,1.5429277e-05
77557,0.0036529582,5.4364659e-06
77558,0.0026405855,0
77558,2.8962178,8.3880695
77559,0.0087472587,6.8606897e-05
77559,2.6962459,7.2697339
77560,0.092688069,0.0085831706
77561,0.0017551673,0
77562,0.0071354909,4.3007593e-05
77562,2.5753753,6.6325499
77563,0.11182673,0.012497311
77564,0.0021718127,0
77565,0.068598728,0.0046978779
77566,0.6921224,0.47902551
77567,0.0052109619,1.9246486e-05
77568,0.082185078,0.0067464794
77569,0.10471719,0.010957782
77570,0.12336652,0.01521139
77571,0.0059544991,2.7548421e-05
77572,0.14349739,0.020583593
77573,0.0055966719,2.3415098e-05
77574,0.0015663444,0
77575,0.0025211248,0
77576,0.0059687198,2.7717978e-05
77577,0.0012953429,0
77578,0.0046309726,1.353827e-05
77579,0.0038895044,7.2206066e-06
77580,0.0094847134,8.2052151e-05
77581,0.0052303381,1.9448799e-05
77582,0.2064313,0.042605976
77583,0.0025858398,0
77584,0.00097113438,0
77585,1.0005012,1.0009947
77586,0.48611817,0.23630297
77587,0.40869285,0.16702194
77588,0.0027926637,0
77589,0.007829289,5.3390129e-05
77589,1.0848127,1.1768107
77590,0.0097157384,8.6487935e-05
77591,0.0023277371,0
77592,0.004733508,1.4498461e-05
77593,0.0014561902,0
77594,0.0036665311,5.535813e-06
77594,2.8223888,7.9658706
77595,0.0070826943,4.225692e-05
77596,0.31267793,0.097759578
77597,0.023704739,0.00055400701
77598,0.033530816,0.001116408
77599,0.030132619,0.00090006708
77600,0.021048446,0.00043512945
77601,0.09169589,0.0084002286
77602,0.08847212,0.0078194084
77603,0.0041261175,9.1172078e-06
77603,2.5739587,6.6252557
77603,2.8906497,8.3558475
77604,0.78011533,0.60857202
77605,0.27182666,0.073881827
77606,0.95898344,0.91964132
77607,0.0032077711,2.3821576e-06
77608,0.00059723391,0
77609,0.0050305189,1.7398483e-05
77610,0.0052684656,1.9849092e-05
77611,0.002748081,0
77612,0.29181631,0.08514885
77613,0.005025834,1.735137e-05
77614,0.47777674,0.22826271
77615,1.0455412,1.0931484
77616,0.12439001,0.015464966
77617,0.0019413432,0
77618,0.0023898722,0
77619,0.0021961002,0
77620,0.00043701653,0
77621,0.0031038029,1.7259552e-06
77622,0.42513007,0.18072767
77623,0.013193827,0.00016616942
77624,0.033476322,0.0011127565
77625,0.019126695,0.00035792281
77626,0.0038812368,7.1563618e-06
77627,0.015910206,0.000245227
77628,0.011141664,0.00011622903
77629,0.014892462,0.0002138778
77630,0.015972428,0.00024721083
77631,0.021472187,0.00045314717
77632,0.027479494,0.00074721493
77633,0.026921081,0.00071683697
77633,2.8962415,8.3882067
77634,0.6711268,0.45040327
77635,0.29580311,0.087491573
77636,0.19287294,0.037192064
77636,2.5567065,6.53674
77637,0.0031320205,1.9019146e-06
77638,0.0024182979,0
77639,0.58903422,0.34695341
77640,0.0070180926,4.1345986e-05
77641,0.081144555,0.0065765312
77642,0.25584428,0.06544839
77642,3.0885176,9.0806845
77643,0.00075167318,0
77644,0.0062696544,3.1400929e-05
77645,0.0051229372,1.8336848e-05
77646,0.0043563701,1.1070323e-05
77647,0.0048141865,1.5268754e-05
77648,0.0035916147,4.9920584e-06
77649,0.39266132,0.154175
77650,0.16491386,0.027188672
77651,0.0035619258,4.7796777e-06
77652,0.002475036,0
77653,0.002930384,6.7951305e-07
77654,0.0021528085,0
77655,0.5326157,0.28367158
77655,3.0055631,9.0334019
77656,0.0018327612,0
77657,0.0024795371,0
77658,0.89869735,0.80764902
77659,0.73444893,0.53940733
77659,2.6148563,6.8374656
77660,0.13318645,0.017730722
77661,0.10667393,0.01137142
77662,0.082496705,0.0067977987
77663,0.16921939,0.028627295
77664,0.0090996029,7.4895136e-05
77665,0.0073941003,4.6765081e-05
77666,0.0053644239,2.0869406e-05
77667,0.94698451,0.89677176
77668,0.0025892102,0
77669,0.63665494,0.4053216
77670,0.0055145284,2.2502386e-05
77671,0.37422835,0.14003895
77672,0.0068512855,3.9032475e-05
77673,0.31383506,0.098484538
77674,0.018214028,0.00032384316
77675,0.002334306,0
77676,0.0073270348,4.5777801e-05
77677,0.0060322027,2.8479832e-05
77678,0.38152197,0.1455511
77678,2.8882476,8.3419661
77679,0.0070954364,4.243758e-05
77679,2.8263609,7.9883083
77680,0.0085627371,6.5412829e-05
77681,0.0062875686,3.1625881e-05
77682,0.0029913129,1.0403152e-06
77682,2.7686472,7.6653996
77683,0.0056162611,2.3634751e-05
77684,0.011596867,0.00012657969
77685,0.010277,9.770909e-05
77686,0.0032258909,2.4987345e-06
77687,0.002843974,1.8055065e-07
77688,0.0004070191,0
77689,0.0049299827,1.6397092e-05
77690,0.0031859955,2.2429299e-06
77691,0.0024745926,0
77692,0.0046073409,1.3319952e-05
77693,0.51382736,0.26401065
77694,0.0023439652,0
77695,0.0098290917,8.8703405e-05
77696,0.97055134,0.94196199
77697,0.0043767464,1.1248272e-05
77698,0.0024050284,0
77699,0.0019704015,0
77699,2.9293751,8.5812308
77700,0.0031290788,1.8834969e-06
77700,2.8112342,7.90303
77701,0.0046777457,1.3973667e-05
77702,0.17364037,0.030143072
77702,2.8290808,8.0036901
77703,0.10959328,0.01200278
77704,0.082243399,0.0067560691
77705,0.16342749,0.026700638
77706,0.08391765,0.0070342644
77707,0.32632113,0.10647757
77708,0.0057493999,2.5147962e-05
77709,0.0038026906,6.5528184e-06
77710,0.0091942363,7.6626343e-05
77711,0.0090383969,7.3784981e-05
77712,0.0045414103,1.271677e-05
77713,0.0018494699,0
77714,0.0038176126,6.6665283e-06
77715,0.009510445,8.2540927e-05
77716,0.0097847125,8.783296e-05
77717,0.0035395643,4.6208778e-06
77718,0.0018016388,0
77719,0.0094058996,8.0563309e-05
77720,0.85957755,0.73886566
77721,0.0021964405,0
77721,2.8021633,7.8521113
77722,0.001976632,0
77723,0.0034196285,3.7862218e-06
77724,0.0039575739,7.7547538e-06
77725,0.0077073593,5.1495749e-05
77726,0.003481715,4.2147018e-06
77726,2.757311,7.6027563
77727,0.0033577824,3.3670652e-06
77727,2.9679334,8.8086205
77728,0.0048692301,1.5801764e-05
77729,0.23027648,0.053019352
77730,0.66434185,0.44134219
77731,0.0071858609,4.372896e-05
77732,0.0071256983,4.2867939e-05
77733,0.0052170828,1.9310316e-05
77734,0.27010063,0.072946442
77735,0.0018296576,0
77736,0.0022954596,0
77736,2.5154292,6.3273763
77737,0.0040011115,8.1012556e-06
77738,0.54290598,0.29473899
77739,0.0048192071,1.5317119e-05
77740,0.0040700447,8.6576261e-06
77741,0.0075686347,4.9376593e-05
77742,0.0026834887,0
77743,0.0045551041,1.2841336e-05
77744,0.0016780434,0
77745,0.51758058,0.26788175
77746,0.00080264815,0
77747,0.0065706384,3.5265651e-05
77748,0.0020178649,0
77749,0.0086975696,6.7740079e-05
77750,0.003178939,2.1980153e-06
77751,0.0094165565,8.07639e-05
77752,0.4863244,0.23650352
77753,0.0013093702,0
77754,0.0049743127,1.6836149e-05
77755,0.001383201,0
77756,0.008181892,5.9035719e-05
77757,0.0046494556,1.37098e-05
77758,0.0020581579,0
77759,0.25491751,0.06497503
77760,0.15737327,0.024758437
77761,0.073642408,0.0054152966
77762,0.039994929,0.0015916867
77763,0.31113918,0.096799682
77764,0.1985266,0.039404904
77765,0.43869059,0.19244153
77766,0.066013612,0.0043498893
77767,0.17262625,0.029791913
77768,0.41898805,0.17554308
77769,0.15253769,0.02325984
77770,0.035618522,0.0012607715
77770,2.5362319,6.4324643
77771,0.003739144,6.0735606e-06
77772,0.0044420498,1.1824169e-05
77773,0.45583867,0.20778098
77773,1.9239478,3.7015672
77774,0.88967779,0.79151866
77775,0.0029284527,6.681977e-07
77776,0.004110669,8.9899621e-06
77777,0.0022490195,0
77778,0.0041116298,8.9978624e-06
77779,0.0009872236,0
77780,0.0041439287,9.2645073e-06
77781,0.4886897,0.23880972
77782,0.18009439,0.03242608
77783,0.23828292,0.056770843
77784,0.0044529231,1.1920887e-05
77785,0.0066944167,3.6907578e-05
77786,0.003028016,1.2612436e-06
77787,0.0013127889,0
77788,0.4006171,0.16048616
77789,0.0076522704,5.0649605e-05
77790,0.0037280658,5.9908367e-06
77791,0.0039916269,8.0254474e-06
77792,0.76342408,0.58280841
77793,0.005760639,2.5277324e-05
77794,0.16463651,0.027097274
77795,0.0027794959,0
77795,2.703912,7.3111323
77795,2.1195707,4.4925722
77796,0.0034214678,3.7988045e-06
77797,0.0015187663,0
77798,0.0051078094,1.8182079e-05
77799,0.0024112246,0
77800,0.3329746,0.11086418
77801,0.0043349603,1.0884243e-05
77802,0.0024138638,0
77803,0.0049250573,1.6348552e-05
77804,0.0061548543,2.9974594e-05
77805,0.0029553813,8.2664096e-07
77806,0.51024582,0.26034289
77807,0.064996169,0.0042165944
77808,0.054140842,0.0029233232
77809,0.0048186093,1.5311358e-05
77810,0.0058408467,2.6207853e-05
77811,0.0057208171,2.4820111e-05
77812,0.0025216152,0
77813,0.0018440093,0
77814,0.49025796,0.24034496
77815,0.0074014281,4.68735e-05
77816,0.0046057408,1.3305211e-05
77817,0.0096156509,8.4553105e-05
77818,0.0052927688,2.0105764e-05
77819,0.0052691643,1.9856455e-05
77820,0.0053318799,2.0521306e-05
77821,0.0048468001,1.5583833e-05
77822,0.0031131303,1.7839427e-06
77823,0.0078432391,5.3608762e-05
77824,0.0039114449,7.3917636e-06
77825,0.60036394,0.36042896
77826,0.00758633,4.9644766e-05
77827,0.35819401,0.12829504
77828,0.14492024,0.02099397
77829,0.064598348,0.0041650389
77830,0.004325688,1.0803939e-05
77831,0.0028268124,8.3230819e-08
77832,0.0048014432,1.5146219e-05
77833,0.0021697678,0
77834,0.0026776252,0
77835,0.0084398326,6.3323137e-05
77836,0.0037136278,5.8833939e-06
77837,0.005234464,1.9491976e-05
77838,0.0056512473,2.4028959e-05
77839,0.0043443414,1.0965664e-05
77840,0.0015112672,0
77841,0.92157019,0.84928371
77842,0.764651,0.58468325
77843,0.59761167,0.3571318
77843,2.9926664,8.9560445
77844,0.39713802,0.1577107
77845,0.010209686,9.6330054e-05
77846,0.50824863,0.25830876
77847,0.0014860744,0
77848,0.048465762,0.0023410225
77849,1.0311728,1.0633094
77850,0.70276322,0.49386823
77851,0.0064934801,3.4257647e-05
77852,0.003933756,7.5667985e-06
77853,0.0049911393,1.7003834e-05
77854,0.81490295,0.66405891
77855,0.23127799,0.053481602
77856,0.13211152,0.017445546
77857,0.0024184762,0
77858,0.0022757629,0
77859,0.0064004539,3.3058173e-05
77860,0.0059441431,2.7425199e-05
77861,0.0059641177,2.7663062e-05
77862,0.0066313283,3.6066878e-05
77863,0.0019996168,0
77864,0.0066005398,3.5659488e-05
77865,0.0065170535,3.4564349e-05
77865,2.745884,7.5398709
77866,0.0039574335,7.7536425e-06
77867,0.0059856407,2.7920257e-05
77868,0.2215312,0.049068166
77869,0.0034566427,4.0407413e-06
77870,0.0011944468,0
77871,0.0042958181,1.0546416e-05
77872,0.0031657533,2.1143562e-06
77873,0.0072682879,4.4920371e-05
77874,0.0033372047,3.2292977e-06
77875,0.0044792934,1.2156432e-05
77876,0.0040200981,8.2535515e-06
77877,0.0098279194,8.8680361e-05
77878,0.004956343,1.6657698e-05
77879,0.0044334935,1.1748227e-05
77879,2.322413,5.3935941
77880,0.0015464672,0
77880,2.9434212,8.6637205
77880,2.9339256,8.6079114
77881,0.0031011329,1.7093877e-06
77882,0.008059889,5.7054173e-05
77883,0.0093383055,7.9296313e-05
77884,0.2693461,0.072539415
77885,0.0025741277,0
77886,0.0035995876,5.0493934e-06
77887,0.0021893829,0
77888,0.0037946142,6.4914596e-06
77889,0.0021267709,0
77890,0.0016250028,0
77891,0.001763251,0
77892,0.29953737,0.089714727
77893,0.58534877,0.34262528
77894,0.27996624,0.078373186
77895,0.21333178,0.04550254
77896,0.098579274,0.0097099655
77897,0.17793193,0.031651864
77898,0.15677921,0.024571813
77899,0.059087184,0.0034833876
77900,0.047572297,0.0022552158
77901,0.057826211,0.0033359631
77902,0.18795591,0.035319518
77903,0.055411718,0.0030625509
77904,0.006388405,3.290408e-05
77905,0.0065321247,3.4761015e-05
77906,0.011241928,0.00011847331
77907,0.0050222814,1.7315673e-05
77908,0.0039727373,7.8750044e-06
77909,0.0070046335,4.1157252e-05
77910,0.0037920633,6.4721062e-06
77911,0.0037529493,6.1769908e-06
77912,0.004976421,1.6857128e-05
77913,0.0017465602,0
77914,0.0035196557,4.480339e-06
77915,0.59210124,0.35057597
77915,1.0371248,1.0756199
77916,0.0025131948,0
77917,0.0019557166,0
77918,0.30390824,0.092352314
77919,0.0028229066,6.1164143e-08
77920,0.0035962229,5.0251817e-06
77921,0.00095337686,0
77922,0.63004016,0.3969427
77922,2.5544181,6.5250441
77923,0.010092497,9.3950855e-05
77924,0.14161507,0.020046922
77925,0.0024018848,0
77926,0.70874023,0.50230481
77927,0.33106863,0.10959853
77928,0.0026409901,0
77929,0.0053293012,2.0493814e-05
77930,0.00035393432,0
77931,0.0063215943,3.2054917e-05
77932,0.0047337967,1.4501194e-05
77933,0.0013905171,0
77934,0.003186906,2.248732e-06
77935,0.80150776,0.64240678
77936,0.14598095,0.021302531
77936,3.1339448,9.0806845
77937,0.203669,0.041473155
77938,0.0070341735,4.1571959e-05
77939,0.0040740209,8.6900087e-06
77940,0.0056862827,2.4426173e-05
77941,0.0059738396,2.7779122e-05
77942,0.0019631492,0
77943,0.0069826148,4.0849272e-05
77944,0.0070646696,4.2001918e-05
77944,2.8737792,8.2585992
77945,0.002670769,0
77946,0.0037954274,6.4976314e-06
77947,0.0040646663,8.6138743e-06
77948,0.96521621,0.93163443
77949,0.0021635147,0
77950,0.0059266523,2.721757e-05
77951,0.00058823214,0
77952,0.088926973,0.0079000989
77953,0.0079274497,5.4936822e-05
77954,0.0041388217,9.2222074e-06
77954,2.8150476,7.9244848
77954,2.7494684,7.5595685
77955,0.0082171307,5.96136e-05
77956,0.0054453217,2.1743891e-05
77957,0.0035753105,4.8752074e-06
77958,0.1267363,0.016054182
77959,0.13978914,0.019533096
77960,0.11542244,0.013314432
77961,0.054999668,0.0030170558
77962,0.12695907,0.016110697
77963,0.31391371,0.09853391
77964,0.070082412,0.0049036369
77965,0.1973479,0.038938286
77966,0.0044551777,1.1940971e-05
77967,0.00067634349,0
77968,0.0054745084,2.2062605e-05
77969,0.95546659,0.9129085
77970,0.0042798327,1.040933e-05
77971,0.0037239061,5.9598394e-06
77972,0.009291313,7.842086e-05
77973,0.0075266303,4.8742527e-05
77974,0.0033146263,3.0791102e-06
77975,0.0035740316,4.8660646e-06
77976,0.0050854441,1.7954105e-05
77977,0.0059514748,2.7512414e-05
77978,0.0018198032,0
77978,2.7231086,7.4153126
77979,0.049994027,0.0024914951
77980,0.03735944,0.0013878201
77981,0.025958182,0.00066591959
77982,0.023024243,0.00052220811
77983,0.024588288,0.00059667626
77984,0.037599292,0.0014057991
77985,0.20225887,0.040900741
77986,0.027782345,0.00076395103
77987,0.0035912796,4.9896519e-06
77988,0.10706955,0.011455981
77989,0.044160443,0.0019422371
77990,0.046967957,0.0021980814
77991,0.35970391,0.129379
77992,0.1597338,0.025506979
77993,0.006810413,3.8474087e-05
77994,0.0027041875,0
77995,0.36823909,0.13559212
77996,0.27750104,0.076998922
77997,0.0055468936,2.2860391e-05
77998,0.0024780264,0
77999,0.99915962,0.99831203
78000,0.48613873,0.23632296
78001,0.0036401894,5.3433413e-06
78002,0.0028025797,0
78003,0.0061812381,3.0300066e-05
78004,0.23606583,0.055719169
78005,0.0019820104,0
78006,0.0032123379,2.4114769e-06
78007,0.0057179679,2.478752e-05
78008,0.0022469618,0
78008,2.8637909,8.2012905
78009,0.00092029879,0
78010,0.0044985638,1.2329438e-05
78011,0.0030046824,1.1204785e-06
78012,0.0048580524,1.5693036e-05
78013,0.93209295,0.86878937
78014,0.0023011248,0
78015,0.0053261327,2.0460052e-05
78015,2.7551983,7.5911099
78015,2.9499287,8.7020715
78016,0.0010823453,0
78017,0.0048128583,1.5255967e-05
78017,2.872039,8.2486
78018,0.0090927096,7.4769731e-05
78019,0.49399783,0.24402594
78020,0.35372489,0.12511339
78021,0.27478813,0.075500606
78022,0.040485331,0.0016311544
78022,3.0525372,9.0806845
78023,0.3211233,0.10311226
78024,0.095339082,0.0090816329
78025,0.010905609,0.00011102466
78026,0.016339142,0.00025905993
78026,2.6201519,6.8651879
78026,1.8276165,3.3401743
78027,0.17460113,0.030477647
78028,0.37972181,0.14418075
78029,0.14680933,0.021545071
78030,0.40070924,0.16055999
78031,0.15255869,0.023266246
78032,0.079478528,0.0063089287
78033,0.3180339,0.10113766
78034,0.053954542,0.0029031849
78035,0.0055042319,2.2388932e-05
78036,0.0042178421,9.8825545e-06
78037,0.0052617188,1.9778047e-05
78038,0.0020337661,0
78039,0.20917444,0.043746039
78040,0.043666639,0.0018988678
78041,0.0033952913,3.6203654e-06
78042,0.66822413,0.44651558
78042,2.9276331,8.5710275
78043,0.91114653,0.8301801
78044,0.0027651883,0
78045,0.0054591249,2.1894407e-05
78046,0.0035123316,4.4288356e-06
78047,0.0055313637,2.2688347e-05
78048,0.001890591,0
78049,0.0059870676,2.7937341e-05
78050,0.0048656797,1.5767202e-05
78051,0.0074370122,4.7401513e-05
78052,0.0044055882,1.150157e-05
78053,0.0003878963,0
78054,0.90598987,0.82080973
78054,2.9642575,8.7868146
78055,0.0137317,0.00018065196
78056,0.003886396,7.1964366e-06
78056,2.9355826,8.6176373
78057,0.0032297565,2.5236892e-06
78058,0.0039636309,7.8027327e-06
78059,0.0012235125,0
78060,0.0041349358,9.1900568e-06
78060,2.9317088,8.5949088
78061,0.0003471295,0
78062,0.0034697421,4.1314725e-06
78063,0.0018525702,0
78064,0.0012729968,0
78065,0.0074051698,4.6928902e-05
78066,0.31891165,0.10169673
78067,0.0035809206,4.9153548e-06
78068,0.64361215,0.4142287
78069,0.29719962,0.088319707
78070,0.50749534,0.25754361
78071,0.0010296875,0
78072,0.58880848,0.34668752
78073,0.05199166,0.0026952251
78074,0.061220161,0.0037400004
78075,0.47902612,0.22945811
78076,0.6125249,0.37517885
78077,0.80702627,0.6512835
78078,0.16114674,0.025960364
78079,0.12877494,0.016575078
78080,0.0037311007,6.013475e-06
78081,0.0053384585,2.0591502e-05
78082,0.17605986,0.030989168
78083,0.0044251188,1.1674038e-05
78084,0.093219891,0.0086820404
78085,0.063030487,0.0039649346
78086,0.0077889708,5.2760429e-05
78087,0.0018288069,0
78088,0.0041819092,9.5807274e-06
78088,2.8168202,7.934468
78089,0.0048187311,1.5312532e-05
78090,0.0022557138,0
78091,0.30488757,0.092948524
78092,0.004462579,1.2006974e-05
78093,0.004734513,1.4507976e-05
78094,0.0036731099,5.5840989e-06
78095,0.0015067274,0
78096,0.0068147294,3.85329e-05
78097,0.00053328541,0
78098,0.0023337577,0
78099,0.0082984765,6.0957075e-05
78100,0.65699484,0.43163431
78100,1.9966078,3.9864348
78100,2.3988116,5.7542894
78101,0.0064855125,3.4154235e-05
78102,0.0055406802,2.27915e-05
78103,0.0047487453,1.4642944e-05
78104,0.0034635807,4.0887535e-06
78105,0.16654692,0.027729971
78106,0.97101037,0.94285322
78107,0.16623455,0.027626017
78108,0.0051479073,1.8593312e-05
78109,0.0024765948,0
78110,0.0097290749,8.674726e-05
78111,0.0013825037,0
78112,0.46445347,0.21570911
78113,0.2617469,0.068503534
78114,0.13542528,0.0183321
78115,0.22598627,0.051061889
78116,0.0066004249,3.5657971e-05
78117,0.01051636,0.0001026862
78117,2.788103,7.7735106
78118,0.0025737917,0
78119,0.0071343683,4.2991573e-05
78120,0.0044961233,1.2307487e-05
78121,0.0012159852,0
78121,2.6835901,7.201648
78121,2.7124842,7.3575626
78122,0.090856049,0.0082469139
78123,0.007531656,4.8818205e-05
78124,0.11324251,0.012815959
78125,0.0034148822,3.7537828e-06
78126,0.0052665115,1.9828506e-05
78127,0.0061311672,2.9683573e-05
78128,0.0039948971,8.0515654e-06
78129,0.006815798,3.8547465e-05
78129,3.036491,9.0806845
78130,0.0017191336,0
78131,0.0061121268,2.9450457e-05
78132,0.0035756919,4.8779352e-06
78133,0.9142791,0.83589836
78134,0.0020950065,0
78135,0.64172112,0.41179808
78136,0.0052029595,1.916315e-05
78137,0.0038599756,6.9917742e-06
78138,0.0059059908,2.6973089e-05
78139,0.0068805091,3.9433769e-05
78140,0.0086394954,6.6733243e-05
78141,0.0055559707,2.2961173e-05
78142,0.0046229012,1.3463578e-05
78143,0.0065591968,3.5115425e-05
